Image,Club_Flag,Country_Flag
https://www.futwiz.com/assets/img/fifa20/faces/204485.png,https://www.futwiz.com/assets/img/fifa20/badges/10.png,https://www.futwiz.com/assets/img/fifa19/flags/97.png
https://www.futwiz.com/assets/img/fifa20/faces/210514.png,https://www.futwiz.com/assets/img/fifa20/badges/10.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/188377.png,https://www.futwiz.com/assets/img/fifa20/badges/10.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/187961.png,https://www.futwiz.com/assets/img/fifa20/badges/111839.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/186942.png,https://www.futwiz.com/assets/img/fifa20/badges/10.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/185020.png,https://www.futwiz.com/assets/img/fifa20/badges/48.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/184432.png,https://www.futwiz.com/assets/img/fifa20/badges/5.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/183907.png,https://www.futwiz.com/assets/img/fifa20/badges/21.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/181872.png,https://www.futwiz.com/assets/img/fifa20/badges/241.png,https://www.futwiz.com/assets/img/fifa19/flags/55.png
https://www.futwiz.com/assets/img/fifa20/faces/181783.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/10.png
https://www.futwiz.com/assets/img/fifa20/faces/181458.png,https://www.futwiz.com/assets/img/fifa20/badges/21.png,https://www.futwiz.com/assets/img/fifa19/flags/10.png
https://www.futwiz.com/assets/img/fifa20/faces/181291.png,https://www.futwiz.com/assets/img/fifa20/badges/9.png,https://www.futwiz.com/assets/img/fifa19/flags/34.png
https://www.futwiz.com/assets/img/fifa20/faces/180930.png,https://www.futwiz.com/assets/img/fifa20/badges/52.png,https://www.futwiz.com/assets/img/fifa19/flags/8.png
https://www.futwiz.com/assets/img/fifa20/faces/177683.png,https://www.futwiz.com/assets/img/fifa20/badges/23.png,https://www.futwiz.com/assets/img/fifa19/flags/47.png
https://www.futwiz.com/assets/img/fifa20/faces/177610.png,https://www.futwiz.com/assets/img/fifa20/badges/21.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/176635.png,https://www.futwiz.com/assets/img/fifa20/badges/1.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/176266.png,https://www.futwiz.com/assets/img/fifa20/badges/46.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/172879.png,https://www.futwiz.com/assets/img/fifa20/badges/1.png,https://www.futwiz.com/assets/img/fifa19/flags/22.png
https://www.futwiz.com/assets/img/fifa20/faces/171877.png,https://www.futwiz.com/assets/img/fifa20/badges/112378.png,https://www.futwiz.com/assets/img/fifa19/flags/43.png
https://www.futwiz.com/assets/img/fifa20/faces/168435.png,https://www.futwiz.com/assets/img/fifa20/badges/54.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/167628.png,https://www.futwiz.com/assets/img/fifa20/badges/1819.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/162347.png,https://www.futwiz.com/assets/img/fifa20/badges/110.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/120533.png,https://www.futwiz.com/assets/img/fifa20/badges/236.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/233049.png,https://www.futwiz.com/assets/img/fifa20/badges/22.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/199451.png,https://www.futwiz.com/assets/img/fifa20/badges/69.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/198950.png,https://www.futwiz.com/assets/img/fifa20/badges/73.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/167397.png,https://www.futwiz.com/assets/img/fifa20/badges/69.png,https://www.futwiz.com/assets/img/fifa19/flags/56.png
https://www.futwiz.com/assets/img/fifa20/faces/226110.png,https://www.futwiz.com/assets/img/fifa20/badges/1.png,https://www.futwiz.com/assets/img/fifa19/flags/108.png
https://www.futwiz.com/assets/img/fifa20/faces/205693.png,https://www.futwiz.com/assets/img/fifa20/badges/19.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/232432.png,https://www.futwiz.com/assets/img/fifa20/badges/243.png,https://www.futwiz.com/assets/img/fifa19/flags/51.png
,https://www.futwiz.com/assets/img/fifa20/badges/112606.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/232432.png,https://www.futwiz.com/assets/img/fifa20/badges/243.png,https://www.futwiz.com/assets/img/fifa19/flags/51.png
https://www.futwiz.com/assets/img/fifa20/faces/231677.png,https://www.futwiz.com/assets/img/fifa20/badges/11.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/231281.png,https://www.futwiz.com/assets/img/fifa20/badges/9.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/229237.png,https://www.futwiz.com/assets/img/fifa20/badges/22.png,https://www.futwiz.com/assets/img/fifa19/flags/47.png
https://www.futwiz.com/assets/img/fifa20/faces/226271.png,https://www.futwiz.com/assets/img/fifa20/badges/48.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/226226.png,https://www.futwiz.com/assets/img/fifa20/badges/18.png,https://www.futwiz.com/assets/img/fifa19/flags/52.png
https://www.futwiz.com/assets/img/fifa20/faces/226110.png,https://www.futwiz.com/assets/img/fifa20/badges/1.png,https://www.futwiz.com/assets/img/fifa19/flags/108.png
https://www.futwiz.com/assets/img/fifa20/faces/224411.png,https://www.futwiz.com/assets/img/fifa20/badges/461.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/224179.png,https://www.futwiz.com/assets/img/fifa20/badges/449.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/221087.png,https://www.futwiz.com/assets/img/fifa20/badges/52.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/220834.png,https://www.futwiz.com/assets/img/fifa20/badges/243.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/219683.png,https://www.futwiz.com/assets/img/fifa20/badges/21.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/217940.png,https://www.futwiz.com/assets/img/fifa20/badges/1860.png,https://www.futwiz.com/assets/img/fifa19/flags/144.png
https://www.futwiz.com/assets/img/fifa20/faces/216354.png,https://www.futwiz.com/assets/img/fifa20/badges/10029.png,https://www.futwiz.com/assets/img/fifa19/flags/10.png
https://www.futwiz.com/assets/img/fifa20/faces/213331.png,https://www.futwiz.com/assets/img/fifa20/badges/32.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/212523.png,https://www.futwiz.com/assets/img/fifa20/badges/111839.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/212404.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/212188.png,https://www.futwiz.com/assets/img/fifa20/badges/112172.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/211300.png,https://www.futwiz.com/assets/img/fifa20/badges/11.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/210413.png,https://www.futwiz.com/assets/img/fifa20/badges/47.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/210035.png,https://www.futwiz.com/assets/img/fifa20/badges/234.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/210008.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/208418.png,https://www.futwiz.com/assets/img/fifa20/badges/112378.png,https://www.futwiz.com/assets/img/fifa19/flags/7.png
https://www.futwiz.com/assets/img/fifa20/faces/207566.png,https://www.futwiz.com/assets/img/fifa20/badges/449.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/205693.png,https://www.futwiz.com/assets/img/fifa20/badges/19.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/205175.png,https://www.futwiz.com/assets/img/fifa20/badges/48.png,https://www.futwiz.com/assets/img/fifa19/flags/37.png
https://www.futwiz.com/assets/img/fifa20/faces/204970.png,https://www.futwiz.com/assets/img/fifa20/badges/219.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/204935.png,https://www.futwiz.com/assets/img/fifa20/badges/7.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/203574.png,https://www.futwiz.com/assets/img/fifa20/badges/10.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/200949.png,https://www.futwiz.com/assets/img/fifa20/badges/18.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/200888.png,https://www.futwiz.com/assets/img/fifa20/badges/236.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/200458.png,https://www.futwiz.com/assets/img/fifa20/badges/7.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/200454.png,https://www.futwiz.com/assets/img/fifa20/badges/22.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/199987.png,https://www.futwiz.com/assets/img/fifa20/badges/461.png,https://www.futwiz.com/assets/img/fifa19/flags/34.png
https://www.futwiz.com/assets/img/fifa20/faces/199845.png,https://www.futwiz.com/assets/img/fifa20/badges/46.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/199451.png,https://www.futwiz.com/assets/img/fifa20/badges/69.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/199042.png,https://www.futwiz.com/assets/img/fifa20/badges/32.png,https://www.futwiz.com/assets/img/fifa19/flags/55.png
https://www.futwiz.com/assets/img/fifa20/faces/198950.png,https://www.futwiz.com/assets/img/fifa20/badges/73.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/198717.png,https://www.futwiz.com/assets/img/fifa20/badges/1799.png,https://www.futwiz.com/assets/img/fifa19/flags/108.png
https://www.futwiz.com/assets/img/fifa20/faces/198329.png,https://www.futwiz.com/assets/img/fifa20/badges/461.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/198141.png,https://www.futwiz.com/assets/img/fifa20/badges/449.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/195365.png,https://www.futwiz.com/assets/img/fifa20/badges/112172.png,https://www.futwiz.com/assets/img/fifa19/flags/44.png
https://www.futwiz.com/assets/img/fifa20/faces/193474.png,https://www.futwiz.com/assets/img/fifa20/badges/73.png,https://www.futwiz.com/assets/img/fifa19/flags/136.png
https://www.futwiz.com/assets/img/fifa20/faces/193082.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/56.png
https://www.futwiz.com/assets/img/fifa20/faces/192984.png,https://www.futwiz.com/assets/img/fifa20/badges/175.png,https://www.futwiz.com/assets/img/fifa19/flags/7.png
https://www.futwiz.com/assets/img/fifa20/faces/192366.png,https://www.futwiz.com/assets/img/fifa20/badges/10.png,https://www.futwiz.com/assets/img/fifa19/flags/52.png
https://www.futwiz.com/assets/img/fifa20/faces/190941.png,https://www.futwiz.com/assets/img/fifa20/badges/32.png,https://www.futwiz.com/assets/img/fifa19/flags/17.png
https://www.futwiz.com/assets/img/fifa20/faces/190815.png,https://www.futwiz.com/assets/img/fifa20/badges/245.png,https://www.futwiz.com/assets/img/fifa19/flags/34.png
https://www.futwiz.com/assets/img/fifa20/faces/190584.png,https://www.futwiz.com/assets/img/fifa20/badges/457.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/188943.png,https://www.futwiz.com/assets/img/fifa20/badges/1824.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/188152.png,https://www.futwiz.com/assets/img/fifa20/badges/112540.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/186561.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/50.png
https://www.futwiz.com/assets/img/fifa20/faces/184484.png,https://www.futwiz.com/assets/img/fifa20/badges/7.png,https://www.futwiz.com/assets/img/fifa19/flags/24.png
https://www.futwiz.com/assets/img/fifa20/faces/183711.png,https://www.futwiz.com/assets/img/fifa20/badges/9.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/183574.png,https://www.futwiz.com/assets/img/fifa20/badges/326.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/179944.png,https://www.futwiz.com/assets/img/fifa20/badges/1.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/179846.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
https://www.futwiz.com/assets/img/fifa20/faces/179844.png,https://www.futwiz.com/assets/img/fifa20/badges/240.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/178518.png,https://www.futwiz.com/assets/img/fifa20/badges/1842.png,https://www.futwiz.com/assets/img/fifa19/flags/7.png
https://www.futwiz.com/assets/img/fifa20/faces/178005.png,https://www.futwiz.com/assets/img/fifa20/badges/110.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/170481.png,https://www.futwiz.com/assets/img/fifa20/badges/461.png,https://www.futwiz.com/assets/img/fifa19/flags/52.png
https://www.futwiz.com/assets/img/fifa20/faces/169416.png,https://www.futwiz.com/assets/img/fifa20/badges/112996.png,https://www.futwiz.com/assets/img/fifa19/flags/83.png
https://www.futwiz.com/assets/img/fifa20/faces/168609.png,https://www.futwiz.com/assets/img/fifa20/badges/112162.png,https://www.futwiz.com/assets/img/fifa19/flags/54.png
https://www.futwiz.com/assets/img/fifa20/faces/167397.png,https://www.futwiz.com/assets/img/fifa20/badges/325.png,https://www.futwiz.com/assets/img/fifa19/flags/56.png
https://www.futwiz.com/assets/img/fifa20/faces/163587.png,https://www.futwiz.com/assets/img/fifa20/badges/95.png,https://www.futwiz.com/assets/img/fifa19/flags/13.png
https://www.futwiz.com/assets/img/fifa20/faces/159261.png,https://www.futwiz.com/assets/img/fifa20/badges/1837.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/157481.png,https://www.futwiz.com/assets/img/fifa20/badges/483.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/139720.png,https://www.futwiz.com/assets/img/fifa20/badges/229.png,https://www.futwiz.com/assets/img/fifa19/flags/7.png
https://www.futwiz.com/assets/img/fifa20/faces/104389.png,https://www.futwiz.com/assets/img/fifa20/badges/166.png,https://www.futwiz.com/assets/img/fifa19/flags/36.png
https://www.futwiz.com/assets/img/fifa20/faces/5479.png,https://www.futwiz.com/assets/img/fifa20/badges/236.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/1179.png,https://www.futwiz.com/assets/img/fifa20/badges/45.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/41.png,https://www.futwiz.com/assets/img/fifa20/badges/101146.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/178562.png,https://www.futwiz.com/assets/img/fifa20/badges/481.png,https://www.futwiz.com/assets/img/fifa19/flags/52.png
https://www.futwiz.com/assets/img/fifa20/faces/213565.png,https://www.futwiz.com/assets/img/fifa20/badges/240.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/201153.png,https://www.futwiz.com/assets/img/fifa20/badges/240.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/220793.png,https://www.futwiz.com/assets/img/fifa20/badges/18.png,https://www.futwiz.com/assets/img/fifa19/flags/56.png
https://www.futwiz.com/assets/img/fifa20/faces/205498.png,https://www.futwiz.com/assets/img/fifa20/badges/5.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/202166.png,https://www.futwiz.com/assets/img/fifa20/badges/73.png,https://www.futwiz.com/assets/img/fifa19/flags/21.png
,https://www.futwiz.com/assets/img/fifa20/badges/95.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/221992.png,https://www.futwiz.com/assets/img/fifa20/badges/48.png,https://www.futwiz.com/assets/img/fifa19/flags/83.png
https://www.futwiz.com/assets/img/fifa20/faces/203263.png,https://www.futwiz.com/assets/img/fifa20/badges/11.png,https://www.futwiz.com/assets/img/fifa19/flags/14.png
https://www.futwiz.com/assets/img/fifa20/faces/179645.png,https://www.futwiz.com/assets/img/fifa20/badges/39.png,https://www.futwiz.com/assets/img/fifa19/flags/13.png
https://www.futwiz.com/assets/img/fifa20/faces/193105.png,https://www.futwiz.com/assets/img/fifa20/badges/73.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/203486.png,https://www.futwiz.com/assets/img/fifa20/badges/22.png,https://www.futwiz.com/assets/img/fifa19/flags/7.png
https://www.futwiz.com/assets/img/fifa20/faces/215061.png,https://www.futwiz.com/assets/img/fifa20/badges/219.png,https://www.futwiz.com/assets/img/fifa19/flags/52.png
https://www.futwiz.com/assets/img/fifa20/faces/228251.png,https://www.futwiz.com/assets/img/fifa20/badges/52.png,https://www.futwiz.com/assets/img/fifa19/flags/27.png
https://www.futwiz.com/assets/img/fifa20/faces/177604.png,https://www.futwiz.com/assets/img/fifa20/badges/457.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/173426.png,https://www.futwiz.com/assets/img/fifa20/badges/231.png,https://www.futwiz.com/assets/img/fifa19/flags/7.png
,https://www.futwiz.com/assets/img/fifa20/badges/18.png,https://www.futwiz.com/assets/img/fifa19/flags/108.png
https://www.futwiz.com/assets/img/fifa20/faces/230142.png,https://www.futwiz.com/assets/img/fifa20/badges/457.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
https://www.futwiz.com/assets/img/fifa20/faces/229906.png,https://www.futwiz.com/assets/img/fifa20/badges/32.png,https://www.futwiz.com/assets/img/fifa19/flags/82.png
https://www.futwiz.com/assets/img/fifa20/faces/227928.png,https://www.futwiz.com/assets/img/fifa20/badges/241.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/227055.png,https://www.futwiz.com/assets/img/fifa20/badges/69.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/226753.png,https://www.futwiz.com/assets/img/fifa20/badges/245.png,https://www.futwiz.com/assets/img/fifa19/flags/103.png
https://www.futwiz.com/assets/img/fifa20/faces/225953.png,https://www.futwiz.com/assets/img/fifa20/badges/247.png,https://www.futwiz.com/assets/img/fifa19/flags/34.png
https://www.futwiz.com/assets/img/fifa20/faces/225850.png,https://www.futwiz.com/assets/img/fifa20/badges/73.png,https://www.futwiz.com/assets/img/fifa19/flags/18.png
https://www.futwiz.com/assets/img/fifa20/faces/224293.png,https://www.futwiz.com/assets/img/fifa20/badges/110.png,https://www.futwiz.com/assets/img/fifa19/flags/38.png
https://www.futwiz.com/assets/img/fifa20/faces/223959.png,https://www.futwiz.com/assets/img/fifa20/badges/1.png,https://www.futwiz.com/assets/img/fifa19/flags/60.png
https://www.futwiz.com/assets/img/fifa20/faces/223952.png,https://www.futwiz.com/assets/img/fifa20/badges/1860.png,https://www.futwiz.com/assets/img/fifa19/flags/45.png
